game_id,team1_id,team2_id,season,team1_seed,team2_seed,team1_position,team2_position,strongseed,weakseed,team1_region,team2_region,slot,host,host_lat,host_long,team1_teamname,team2_teamname,team1_fg2pct,team1_fg3pct,team1_ftpct,team1_blockpct,team1_oppfg2pct,team1_oppfg3pct,team1_oppftpct,team1_oppblockpct,team1_f3grate,team1_oppf3grate,team1_arate,team1_opparate,team1_stlrate,team1_oppstlrate,team2_fg2pct,team2_fg3pct,team2_ftpct,team2_blockpct,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_oppblockpct,team2_f3grate,team2_oppf3grate,team2_arate,team2_opparate,team2_stlrate,team2_oppstlrate,team1_tempo,team1_adjtempo,team1_oe,team1_adjoe,team1_de,team1_adjde,team2_tempo,team2_adjtempo,team2_oe,team2_adjoe,team2_de,team2_adjde,team1_lat,team1_long,team2_lat,team2_long
2025-1280-1211,1280,1211,2025,8,8,W08,X08,8,8,W,X,R5WX,san_antonio,29.4167,-98.5,Mississippi St,Gonzaga,55.16956162,31.37697517,69.98491704,14.09774436,50.09398496,36.10451306,69.48148148,8.602150538,42.29116945,44.17628541,53.33333333,53.1660693,0.1306529424,0.08681544197,57.76664281,34.42389758,80.09259259,8.319185059,49.06621392,30.1863354,72.83950617,8.088761632,33.47619048,40.59505799,61.86844614,48.4774665,0.1066694999,0.07352120906,69.7482,68.1184,113.152,118.738,105.036,98.6329,70.5386,70.1636,121.239,123.56,97.5072,96.2736,33.425002,-88.879658,47.668144,-117.403062
2025-1280-1208,1280,1208,2025,8,9,W08,X09,8,9,W,X,R5WX,san_antonio,29.4167,-98.5,Mississippi St,Georgia,55.16956162,31.37697517,69.98491704,14.09774436,50.09398496,36.10451306,69.48148148,8.602150538,42.29116945,44.17628541,53.33333333,53.1660693,0.1306529424,0.08681544197,53.84615385,33.48348348,71.70596394,14.71631206,47.78368794,30.8690013,73.70242215,9.265734266,36.79558011,40.60031596,47.55661502,48.77734878,0.1126047834,0.1180754612,69.7482,68.1184,113.152,118.738,105.036,98.6329,68.5473,66.4116,110.152,115.395,101.242,96.0075,33.425002,-88.879658,33.943487,-83.373847
2025-1280-1429,1280,1429,2025,8,10,W08,X10,8,10,W,X,R5WX,san_antonio,29.4167,-98.5,Mississippi St,Utah St,55.16956162,31.37697517,69.98491704,14.09774436,50.09398496,36.10451306,69.48148148,8.602150538,42.29116945,44.17628541,53.33333333,53.1660693,0.1306529424,0.08681544197,57.70676692,35.76923077,70.17291066,9.391124871,52.63157895,33.76455369,71.9047619,9.492481203,42.29934924,44.37428243,61.14221725,58.36575875,0.1248868358,0.09888808932,69.7482,68.1184,113.152,118.738,105.036,98.6329,67.3109,67.5452,118.7,120.734,104.996,105.509,33.425002,-88.879658,41.740748,-111.81391
2025-1280-1400,1280,1400,2025,8,11,W08,X11a,8,11,W,X,R5WX,san_antonio,29.4167,-98.5,Mississippi St,Texas,55.16956162,31.37697517,69.98491704,14.09774436,50.09398496,36.10451306,69.48148148,8.602150538,42.29116945,44.17628541,53.33333333,53.1660693,0.1306529424,0.08681544197,51.80908391,35.90462833,74.86413043,11.73671689,47.50198255,33.28671329,70.10309278,8.160123172,35.43737575,36.18421053,47.47039828,48.26762246,0.09063572064,0.08301215535,69.7482,68.1184,113.152,118.738,105.036,98.6329,68.4326,67.3509,112.903,116.676,104.089,99.5246,33.425002,-88.879658,30.28473,-97.737277
2025-1280-1462,1280,1462,2025,8,11,W08,X11b,8,11,W,X,R5WX,san_antonio,29.4167,-98.5,Mississippi St,Xavier,55.16956162,31.37697517,69.98491704,14.09774436,50.09398496,36.10451306,69.48148148,8.602150538,42.29116945,44.17628541,53.33333333,53.1660693,0.1306529424,0.08681544197,51.31810193,38.82352941,79.43786982,7.155025554,50.51107325,33.86167147,71.80952381,11.33567663,37.40374037,37.15203426,63.91509434,56.03864734,0.1098833606,0.08442258192,69.7482,68.1184,113.152,118.738,105.036,98.6329,69.453,69.0669,111.584,115.462,101.409,98.265,33.425002,-88.879658,39.149291,-84.477648
2025-1280-1270,1280,1270,2025,8,12,W08,X12,8,12,W,X,R5WX,san_antonio,29.4167,-98.5,Mississippi St,McNeese St,55.16956162,31.37697517,69.98491704,14.09774436,50.09398496,36.10451306,69.48148148,8.602150538,42.29116945,44.17628541,53.33333333,53.1660693,0.1306529424,0.08681544197,53.16681534,35.6374808,70.7278481,11.83628319,46.90265487,32.19264892,70.86466165,8.831400535,36.73814898,46.60366214,50.12077295,55.01474926,0.1333039281,0.09409689039,69.7482,68.1184,113.152,118.738,105.036,98.6329,65.821,65.3476,114.387,114.252,97.5513,100.567,33.425002,-88.879658,30.180762,-93.215648
2025-1280-1219,1280,1219,2025,8,13,W08,X13,8,13,W,X,R5WX,san_antonio,29.4167,-98.5,Mississippi St,High Point,55.16956162,31.37697517,69.98491704,14.09774436,50.09398496,36.10451306,69.48148148,8.602150538,42.29116945,44.17628541,53.33333333,53.1660693,0.1306529424,0.08681544197,57.37122558,36.61581137,76.4028777,7.191780822,48.8869863,32.92682927,70.54380665,7.992895204,39.03627504,35.96491228,44.94505495,43.07496823,0.08708592207,0.07318923238,69.7482,68.1184,113.152,118.738,105.036,98.6329,67.1662,66.4099,121.342,118.451,104.975,109.146,33.425002,-88.879658,35.972674,-79.994545
2025-1280-1407,1280,1407,2025,8,14,W08,X14,8,14,W,X,R5WX,san_antonio,29.4167,-98.5,Mississippi St,Troy,55.16956162,31.37697517,69.98491704,14.09774436,50.09398496,36.10451306,69.48148148,8.602150538,42.29116945,44.17628541,53.33333333,53.1660693,0.1306529424,0.08681544197,53.86199794,30.29150824,72.63157895,12.78538813,46.21004566,32.59259259,72.2007722,10.29866117,44.82954545,38.13559322,55.64304462,50.96418733,0.1366184519,0.1115154148,69.7482,68.1184,113.152,118.738,105.036,98.6329,66.8214,66.2883,108.553,107.653,98.9402,100.778,33.425002,-88.879658,31.800128,-85.950191
2025-1280-1459,1280,1459,2025,8,15,W08,X15,8,15,W,X,R5WX,san_antonio,29.4167,-98.5,Mississippi St,Wofford,55.16956162,31.37697517,69.98491704,14.09774436,50.09398496,36.10451306,69.48148148,8.602150538,42.29116945,44.17628541,53.33333333,53.1660693,0.1306529424,0.08681544197,54.61139896,34.54545455,66.84118674,8.823529412,51.78571429,34.49131514,69.33962264,9.740932642,47.69647696,45.84755404,54.99398315,49.15693904,0.08544803212,0.09552897972,69.7482,68.1184,113.152,118.738,105.036,98.6329,64.6329,64.0297,112.782,113.635,108.737,109.478,33.425002,-88.879658,34.957914,-81.934572
2025-1280-1188,1280,1188,2025,8,16,W08,X16,8,16,W,X,R5WX,san_antonio,29.4167,-98.5,Mississippi St,Edwardsville,55.16956162,31.37697517,69.98491704,14.09774436,50.09398496,36.10451306,69.48148148,8.602150538,42.29116945,44.17628541,53.33333333,53.1660693,0.1306529424,0.08681544197,47.77183601,34.01253918,67.86941581,11.53119093,46.31379962,32.98192771,70.27972028,8.021390374,36.25,38.55981417,51.39442231,48.66008463,0.09256182071,0.09748532181,69.7482,68.1184,113.152,118.738,105.036,98.6329,67.1543,65.8164,104.645,101.883,100.352,106.2,33.425002,-88.879658,38.793949,-89.997779
2025-1280-1120,1280,1120,2025,8,1,W08,Y01,1,8,W,Y,R6CH,san_antonio,29.4167,-98.5,Mississippi St,Auburn,55.16956162,31.37697517,69.98491704,14.09774436,50.09398496,36.10451306,69.48148148,8.602150538,42.29116945,44.17628541,53.33333333,53.1660693,0.1306529424,0.08681544197,56.08947804,36.77184466,74.00881057,16.4516129,47.17741935,29.19818457,73.45844504,7.456503728,40.57114722,34.77117307,55.51020408,40.23136247,0.1008147365,0.08766498825,69.7482,68.1184,113.152,118.738,105.036,98.6329,68.8568,67.5814,121.014,128.425,100.799,93.3782,33.425002,-88.879658,32.600201,-85.492409
2025-1280-1277,1280,1277,2025,8,2,W08,Y02,2,8,W,Y,R6CH,san_antonio,29.4167,-98.5,Mississippi St,Michigan St,55.16956162,31.37697517,69.98491704,14.09774436,50.09398496,36.10451306,69.48148148,8.602150538,42.29116945,44.17628541,53.33333333,53.1660693,0.1306529424,0.08681544197,53.57142857,30.78125,78.10810811,13.29170384,49.06333631,27.93931732,72.15189873,7.82674772,32.7198364,41.37029289,61.52993348,53.43709468,0.07892384503,0.08633658186,69.7482,68.1184,113.152,118.738,105.036,98.6329,69.2266,67.7088,112.538,118.141,96.7934,90.5686,33.425002,-88.879658,42.72476,-84.473639
2025-1280-1235,1280,1235,2025,8,3,W08,Y03,3,8,W,Y,R6CH,san_antonio,29.4167,-98.5,Mississippi St,Iowa St,55.16956162,31.37697517,69.98491704,14.09774436,50.09398496,36.10451306,69.48148148,8.602150538,42.29116945,44.17628541,53.33333333,53.1660693,0.1306529424,0.08681544197,55.07844756,35.78500707,75.74525745,10.23131673,47.5088968,33.20363165,74.95429616,9.331131296,36.86131387,40.68601583,53.91304348,55.3164557,0.1327783,0.1048475896,69.7482,68.1184,113.152,118.738,105.036,98.6329,69.4841,68.5575,113.82,119.43,96.4765,92.4355,33.425002,-88.879658,42.026368,-93.648353
2025-1280-1401,1280,1401,2025,8,4,W08,Y04,4,8,W,Y,R6CH,san_antonio,29.4167,-98.5,Mississippi St,Texas A&M,55.16956162,31.37697517,69.98491704,14.09774436,50.09398496,36.10451306,69.48148148,8.602150538,42.29116945,44.17628541,53.33333333,53.1660693,0.1306529424,0.08681544197,47.9966611,31.06796117,69.5,13.91862955,46.46680942,33.37363966,76.8488746,14.77462437,37.5716519,46.96195344,47.68460576,64.78873239,0.1107422256,0.117175384,69.7482,68.1184,113.152,118.738,105.036,98.6329,67.4829,66.1349,109.403,116.209,99.5409,92.1256,33.425002,-88.879658,30.596291,-96.306732
2025-1280-1276,1280,1276,2025,8,5,W08,Y05,5,8,W,Y,R6CH,san_antonio,29.4167,-98.5,Mississippi St,Michigan,55.16956162,31.37697517,69.98491704,14.09774436,50.09398496,36.10451306,69.48148148,8.602150538,42.29116945,44.17628541,53.33333333,53.1660693,0.1306529424,0.08681544197,57.73286467,33.41260404,72.83236994,9.341500766,45.86523737,31.3253012,73.02631579,7.469244288,42.49621021,38.8576779,58.52878465,44.93597206,0.07694694384,0.1021822319,69.7482,68.1184,113.152,118.738,105.036,98.6329,70.6185,69.4382,109.802,115.993,100.244,93.7176,33.425002,-88.879658,42.276138,-83.743132
2025-1280-1279,1280,1279,2025,8,6,W08,Y06,6,8,W,Y,R6CH,san_antonio,29.4167,-98.5,Mississippi St,Mississippi,55.16956162,31.37697517,69.98491704,14.09774436,50.09398496,36.10451306,69.48148148,8.602150538,42.29116945,44.17628541,53.33333333,53.1660693,0.1306529424,0.08681544197,51.01180438,34.12797992,73.79603399,12.3540856,51.55642023,32.71375465,70.48275862,11.21416526,40.19162885,43.97820163,53.36374002,57.80856423,0.1257936659,0.08328408222,69.7482,68.1184,113.152,118.738,105.036,98.6329,69.3352,68.0267,110.694,117.841,102.594,95.7529,33.425002,-88.879658,34.362144,-89.539377
2025-1280-1266,1280,1266,2025,8,7,W08,Y07,7,8,W,Y,R6CH,san_antonio,29.4167,-98.5,Mississippi St,Marquette,55.16956162,31.37697517,69.98491704,14.09774436,50.09398496,36.10451306,69.48148148,8.602150538,42.29116945,44.17628541,53.33333333,53.1660693,0.1306529424,0.08681544197,54.91433724,32.46073298,72.30483271,10.91234347,51.34168157,31.75675676,72.77580071,8.65644725,46.26937984,39.8277718,49.51033732,60.07416564,0.1315528087,0.08122723761,69.7482,68.1184,113.152,118.738,105.036,98.6329,68.1294,67.5594,112.213,117.662,100.274,96.0836,33.425002,-88.879658,43.038765,-87.928122
2025-1280-1257,1280,1257,2025,8,8,W08,Y08,8,8,W,Y,R6CH,san_antonio,29.4167,-98.5,Mississippi St,Louisville,55.16956162,31.37697517,69.98491704,14.09774436,50.09398496,36.10451306,69.48148148,8.602150538,42.29116945,44.17628541,53.33333333,53.1660693,0.1306529424,0.08681544197,56.96564885,32.98969072,74.42528736,8.069883527,48.25291181,33.71212121,71.40186916,9.732824427,48.06739346,39.71915747,51.90839695,46.635183,0.09257440721,0.0934237137,69.7482,68.1184,113.152,118.738,105.036,98.6329,69.0231,68.7444,113.399,118.113,99.6724,95.4725,33.425002,-88.879658,38.215752,-85.758843
2025-1280-1166,1280,1166,2025,8,9,W08,Y09,8,9,W,Y,R6CH,san_antonio,29.4167,-98.5,Mississippi St,Creighton,55.16956162,31.37697517,69.98491704,14.09774436,50.09398496,36.10451306,69.48148148,8.602150538,42.29116945,44.17628541,53.33333333,53.1660693,0.1306529424,0.08681544197,60.50761421,33.89651531,73.27272727,10.73407202,45.84487535,32.69720102,71.35278515,10.86294416,49.01656315,35.24663677,63.24972737,43.30794342,0.05442382554,0.1183502238,69.7482,68.1184,113.152,118.738,105.036,98.6329,67.6333,67.0276,110.76,116.919,102.225,98.2144,33.425002,-88.879658,41.265325,-95.947029
2025-1280-1307,1280,1307,2025,8,10,W08,Y10,8,10,W,Y,R6CH,san_antonio,29.4167,-98.5,Mississippi St,New Mexico,55.16956162,31.37697517,69.98491704,14.09774436,50.09398496,36.10451306,69.48148148,8.602150538,42.29116945,44.17628541,53.33333333,53.1660693,0.1306529424,0.08681544197,50.62362436,34.05572755,68.37944664,14.27328111,48.21583986,33.84831461,66.66666667,9.537784299,32.15530114,38.25900054,51.53846154,59.49685535,0.11742807,0.0940275488,69.7482,68.1184,113.152,118.738,105.036,98.6329,72.9099,72.6717,108.691,112.486,96.5138,95.1653,33.425002,-88.879658,35.083868,-106.620155
2025-1280-1314,1280,1314,2025,8,11,W08,Y11a,8,11,W,Y,R6CH,san_antonio,29.4167,-98.5,Mississippi St,North Carolina,55.16956162,31.37697517,69.98491704,14.09774436,50.09398496,36.10451306,69.48148148,8.602150538,42.29116945,44.17628541,53.33333333,53.1660693,0.1306529424,0.08681544197,54.85327314,35.33930858,73.7414966,9.701492537,49.17910448,33.45543346,74.80680062,10.45899172,37.01421801,37.93422881,50.74626866,47.37406217,0.08259078471,0.08619911997,69.7482,68.1184,113.152,118.738,105.036,98.6329,70.7715,70.4303,113.488,118.851,105.192,99.3025,33.425002,-88.879658,35.912165,-79.050969
2025-1280-1361,1280,1361,2025,8,11,W08,Y11b,8,11,W,Y,R6CH,san_antonio,29.4167,-98.5,Mississippi St,San Diego St,55.16956162,31.37697517,69.98491704,14.09774436,50.09398496,36.10451306,69.48148148,8.602150538,42.29116945,44.17628541,53.33333333,53.1660693,0.1306529424,0.08681544197,51.64835165,32.76923077,66.72967864,18.54934602,45.06539834,30.37135279,69.98313659,8.591408591,39.37007874,47.27272727,50.68493151,50,0.1127212089,0.08997013922,69.7482,68.1184,113.152,118.738,105.036,98.6329,66.1761,66.0384,104.984,109.799,96.3478,93.5294,33.425002,-88.879658,32.77525,-117.071228
2025-1280-1471,1280,1471,2025,8,12,W08,Y12,8,12,W,Y,R6CH,san_antonio,29.4167,-98.5,Mississippi St,UC San Diego,55.16956162,31.37697517,69.98491704,14.09774436,50.09398496,36.10451306,69.48148148,8.602150538,42.29116945,44.17628541,53.33333333,53.1660693,0.1306529424,0.08681544197,56.06060606,36.52365237,74.6365105,7.465825447,46.16193481,33.06878307,75.39370079,10.06493506,49.5908347,44.28822496,57.29411765,51.81422351,0.14191267,0.06955588103,69.7482,68.1184,113.152,118.738,105.036,98.6329,66.9426,65.6497,116.383,115.243,93.8414,96.4687,33.425002,-88.879658,32.77388,-117.074844
2025-1280-1463,1280,1463,2025,8,13,W08,Y13,8,13,W,Y,R6CH,san_antonio,29.4167,-98.5,Mississippi St,Yale,55.16956162,31.37697517,69.98491704,14.09774436,50.09398496,36.10451306,69.48148148,8.602150538,42.29116945,44.17628541,53.33333333,53.1660693,0.1306529424,0.08681544197,53.36787565,38.46153846,73.62637363,11.75785797,47.26426077,33.66960908,76.58227848,7.599309154,32.04225352,48.00242131,53.38164251,58.8410104,0.08204595612,0.08204595612,69.7482,68.1184,113.152,118.738,105.036,98.6329,68.7768,67.1761,117.741,115.086,102.348,104.041,33.425002,-88.879658,41.310189,-72.92886
2025-1280-1252,1280,1252,2025,8,14,W08,Y14,8,14,W,Y,R6CH,san_antonio,29.4167,-98.5,Mississippi St,Lipscomb,55.16956162,31.37697517,69.98491704,14.09774436,50.09398496,36.10451306,69.48148148,8.602150538,42.29116945,44.17628541,53.33333333,53.1660693,0.1306529424,0.08681544197,56.69456067,36.70150987,79.64912281,7.749381698,49.87633965,31.01529903,67.05336427,10.14644351,47.38580077,37.21532091,54.42890443,39.49275362,0.09901734539,0.0911514815,69.7482,68.1184,113.152,118.738,105.036,98.6329,67.3035,65.8671,115.488,112.664,100.691,103.178,33.425002,-88.879658,36.10469,-86.799304
2025-1280-1136,1280,1136,2025,8,15,W08,Y15,8,15,W,Y,R6CH,san_antonio,29.4167,-98.5,Mississippi St,Bryant,55.16956162,31.37697517,69.98491704,14.09774436,50.09398496,36.10451306,69.48148148,8.602150538,42.29116945,44.17628541,53.33333333,53.1660693,0.1306529424,0.08681544197,51.47710487,33.37950139,71.83544304,14.81197237,47.35226401,32.20108696,72.01309329,5.686853767,34.77842004,36.09612555,48.7206823,42.85714286,0.09022380398,0.09150055592,69.7482,68.1184,113.152,118.738,105.036,98.6329,73.1396,72.444,109.621,106.681,101.303,105.503,33.425002,-88.879658,41.920149,-71.539147
2025-1280-1106,1280,1106,2025,8,16,W08,Y16a,8,16,W,Y,R6CH,san_antonio,29.4167,-98.5,Mississippi St,Alabama St,55.16956162,31.37697517,69.98491704,14.09774436,50.09398496,36.10451306,69.48148148,8.602150538,42.29116945,44.17628541,53.33333333,53.1660693,0.1306529424,0.08681544197,45.35472973,32.88288288,69.78998384,8.384819064,50.48543689,33.42354533,69.93103448,9.121621622,42.85714286,39.47649573,45.35585042,50.30525031,0.1101543034,0.07562180356,69.7482,68.1184,113.152,118.738,105.036,98.6329,69.0571,67.7449,103.998,101.409,104.201,110.646,33.425002,-88.879658,32.364317,-86.295677
2025-1280-1384,1280,1384,2025,8,16,W08,Y16b,8,16,W,Y,R6CH,san_antonio,29.4167,-98.5,Mississippi St,St Francis PA,55.16956162,31.37697517,69.98491704,14.09774436,50.09398496,36.10451306,69.48148148,8.602150538,42.29116945,44.17628541,53.33333333,53.1660693,0.1306529424,0.08681544197,52.58883249,33.42736248,72.52475248,6.726013848,53.41246291,32.29166667,74.50980392,9.23857868,41.85360094,43.1703204,50.33112583,51.01522843,0.09077192939,0.1226647695,69.7482,68.1184,113.152,118.738,105.036,98.6329,66.6493,66.9175,100.249,99.6743,107.927,112.435,33.425002,-88.879658,40.502782,-78.638469
2025-1280-1196,1280,1196,2025,8,1,W08,Z01,1,8,W,Z,R6CH,san_antonio,29.4167,-98.5,Mississippi St,Florida,55.16956162,31.37697517,69.98491704,14.09774436,50.09398496,36.10451306,69.48148148,8.602150538,42.29116945,44.17628541,53.33333333,53.1660693,0.1306529424,0.08681544197,56.35179153,35.51106428,71.79125529,12.28748068,45.90417311,29.61038961,70.6744868,8.631921824,43.59209922,37.30620155,52.38095238,46.35036496,0.1092028297,0.08844183548,69.7482,68.1184,113.152,118.738,105.036,98.6329,70.8342,69.5872,120.446,128.599,97.6802,92.4369,33.425002,-88.879658,29.638248,-82.361195
2025-1280-1385,1280,1385,2025,8,2,W08,Z02,2,8,W,Z,R6CH,san_antonio,29.4167,-98.5,Mississippi St,St John's,55.16956162,31.37697517,69.98491704,14.09774436,50.09398496,36.10451306,69.48148148,8.602150538,42.29116945,44.17628541,53.33333333,53.1660693,0.1306529424,0.08681544197,51.48195876,30.37037037,68.89880952,15.14114628,45.76561163,31.80124224,67,8.31185567,30.30983386,40.78014184,53.68525896,55.87863464,0.1284426331,0.09303857396,69.7482,68.1184,113.152,118.738,105.036,98.6329,70.4189,70.1115,110.13,113.891,92.0927,87.5147,33.425002,-88.879658,40.721979,-73.795301
2025-1280-1403,1280,1403,2025,8,3,W08,Z03,3,8,W,Z,R6CH,san_antonio,29.4167,-98.5,Mississippi St,Texas Tech,55.16956162,31.37697517,69.98491704,14.09774436,50.09398496,36.10451306,69.48148148,8.602150538,42.29116945,44.17628541,53.33333333,53.1660693,0.1306529424,0.08681544197,54.33996383,37.89237668,76.43097643,8.116883117,48.21428571,31.711146,69.53748006,8.047016275,44.64464464,34.082397,58.3599574,44.97487437,0.09662975635,0.09123646762,69.7482,68.1184,113.152,118.738,105.036,98.6329,66.404,65.4081,119.883,125.286,100.015,97.2353,33.425002,-88.879658,33.580309,-101.876917
2025-1280-1268,1280,1268,2025,8,4,W08,Z04,4,8,W,Z,R6CH,san_antonio,29.4167,-98.5,Mississippi St,Maryland,55.16956162,31.37697517,69.98491704,14.09774436,50.09398496,36.10451306,69.48148148,8.602150538,42.29116945,44.17628541,53.33333333,53.1660693,0.1306529424,0.08681544197,52.62757045,37.25761773,75.52238806,11.89146049,47.56584198,30.71428571,73.91304348,6.321401371,35.47911548,35.84229391,50.41666667,49.19852035,0.1109546366,0.06956002219,69.7482,68.1184,113.152,118.738,105.036,98.6329,70.7574,69.7984,114.918,118.135,94.8324,91.7859,33.425002,-88.879658,38.988607,-76.939704
2025-1280-1272,1280,1272,2025,8,5,W08,Z05,5,8,W,Z,R6CH,san_antonio,29.4167,-98.5,Mississippi St,Memphis,55.16956162,31.37697517,69.98491704,14.09774436,50.09398496,36.10451306,69.48148148,8.602150538,42.29116945,44.17628541,53.33333333,53.1660693,0.1306529424,0.08681544197,52,37.9671151,70.22613065,13.08258381,48.5690924,32.21957041,71.0982659,9.407407407,33.13521545,40.65987385,51.9874477,54.05092593,0.1076935629,0.1060618422,69.7482,68.1184,113.152,118.738,105.036,98.6329,71.3607,70.7967,111.221,113.135,101.601,97.7811,33.425002,-88.879658,35.115864,-89.993508
2025-1280-1281,1280,1281,2025,8,6,W08,Z06,6,8,W,Z,R6CH,san_antonio,29.4167,-98.5,Mississippi St,Missouri,55.16956162,31.37697517,69.98491704,14.09774436,50.09398496,36.10451306,69.48148148,8.602150538,42.29116945,44.17628541,53.33333333,53.1660693,0.1306529424,0.08681544197,56.73249551,36.96202532,72.53363229,7.489361702,51.06382979,33.37931034,76.15499255,10.41292639,41.49159664,38.15789474,49.02597403,48.33729216,0.1338103023,0.09280391935,69.7482,68.1184,113.152,118.738,105.036,98.6329,69.9508,68.192,120.367,125.286,105.067,100.869,33.425002,-88.879658,38.626527,-90.336949
2025-1280-1242,1280,1242,2025,8,7,W08,Z07,7,8,W,Z,R6CH,san_antonio,29.4167,-98.5,Mississippi St,Kansas,55.16956162,31.37697517,69.98491704,14.09774436,50.09398496,36.10451306,69.48148148,8.602150538,42.29116945,44.17628541,53.33333333,53.1660693,0.1306529424,0.08681544197,53.3632287,35.15064562,71.11111111,13.06156406,46.08985025,30.94660194,72.71126761,8.89387145,34.25061425,40.67127345,60.89676747,52.65760198,0.08927555702,0.1066106166,69.7482,68.1184,113.152,118.738,105.036,98.6329,69.1559,68.3493,109.004,115.968,98.7957,92.7116,33.425002,-88.879658,38.957351,-95.24587
2025-1280-1163,1280,1163,2025,8,8,W08,Z08,8,8,W,Z,R6CH,san_antonio,29.4167,-98.5,Mississippi St,Connecticut,55.16956162,31.37697517,69.98491704,14.09774436,50.09398496,36.10451306,69.48148148,8.602150538,42.29116945,44.17628541,53.33333333,53.1660693,0.1306529424,0.08681544197,57.28782288,35.44776119,79.06574394,17.85714286,46.00340136,35.08196721,72.96918768,8.856088561,42.58474576,34.15453527,64.01766004,44.2384106,0.08098664877,0.08607723812,69.7482,68.1184,113.152,118.738,105.036,98.6329,64.5293,63.7042,118.148,121.927,104.135,102.589,33.425002,-88.879658,41.808215,-72.249537
2025-1280-1328,1280,1328,2025,8,9,W08,Z09,8,9,W,Z,R6CH,san_antonio,29.4167,-98.5,Mississippi St,Oklahoma,55.16956162,31.37697517,69.98491704,14.09774436,50.09398496,36.10451306,69.48148148,8.602150538,42.29116945,44.17628541,53.33333333,53.1660693,0.1306529424,0.08681544197,54.57943925,36.96498054,79.42386831,6.785714286,54.91071429,30.48327138,72.85921626,10.37383178,41.87941336,41.87856772,52.01380898,47.27061556,0.1116508531,0.1034285034,69.7482,68.1184,113.152,118.738,105.036,98.6329,70.0235,68.5262,112.581,119.044,106.757,100.679,33.425002,-88.879658,35.208152,-97.445692
2025-1280-1116,1280,1116,2025,8,10,W08,Z10,8,10,W,Z,R6CH,san_antonio,29.4167,-98.5,Mississippi St,Arkansas,55.16956162,31.37697517,69.98491704,14.09774436,50.09398496,36.10451306,69.48148148,8.602150538,42.29116945,44.17628541,53.33333333,53.1660693,0.1306529424,0.08681544197,54.35855263,33.28611898,73.35285505,15.3526971,48.54771784,31.89326557,72.52559727,7.072368421,36.73257024,39.50803213,53.23660714,48.5645933,0.1075458864,0.09597720541,69.7482,68.1184,113.152,118.738,105.036,98.6329,70.4614,69.331,107.931,112.929,100.726,95.2141,33.425002,-88.879658,36.06153,-94.178214
2025-1280-1179,1280,1179,2025,8,11,W08,Z11,8,11,W,Z,R6CH,san_antonio,29.4167,-98.5,Mississippi St,Drake,55.16956162,31.37697517,69.98491704,14.09774436,50.09398496,36.10451306,69.48148148,8.602150538,42.29116945,44.17628541,53.33333333,53.1660693,0.1306529424,0.08681544197,54.56410256,35.03521127,70.73906486,8.476517755,54.29553265,31.78571429,72.12475634,7.692307692,36.81140635,39.07885555,54.17236662,48.00613497,0.1456439696,0.08557912082,69.7482,68.1184,113.152,118.738,105.036,98.6329,59.5278,58.8037,113.293,112.596,98.3466,98.4557,33.425002,-88.879658,41.60381,-93.654061
2025-1280-1161,1280,1161,2025,8,12,W08,Z12,8,12,W,Z,R6CH,san_antonio,29.4167,-98.5,Mississippi St,Colorado St,55.16956162,31.37697517,69.98491704,14.09774436,50.09398496,36.10451306,69.48148148,8.602150538,42.29116945,44.17628541,53.33333333,53.1660693,0.1306529424,0.08681544197,56.47716682,36.56716418,77.51677852,7.952622673,47.71573604,33.10249307,68.125,8.108108108,42.83431007,37.92016807,62.77777778,47.19800747,0.0762973844,0.09120606871,69.7482,68.1184,113.152,118.738,105.036,98.6329,66.2955,65.9488,112.599,116.222,100.329,98.9281,33.425002,-88.879658,40.574759,-105.08083
2025-1280-1213,1280,1213,2025,8,13,W08,Z13,8,13,W,Z,R6CH,san_antonio,29.4167,-98.5,Mississippi St,Grand Canyon,55.16956162,31.37697517,69.98491704,14.09774436,50.09398496,36.10451306,69.48148148,8.602150538,42.29116945,44.17628541,53.33333333,53.1660693,0.1306529424,0.08681544197,53.15024233,31.62939297,73.5042735,13.01204819,46.42570281,32.05521472,73.1147541,8.723747981,33.58369099,34.37005799,52.10280374,48.15756036,0.1269630209,0.09393547834,69.7482,68.1184,113.152,118.738,105.036,98.6329,72.5662,71.4355,107.787,107.812,95.8496,100.594,33.425002,-88.879658,33.512172,-112.129917
2025-1280-1423,1280,1423,2025,8,14,W08,Z14,8,14,W,Z,R6CH,san_antonio,29.4167,-98.5,Mississippi St,UNC Wilmington,55.16956162,31.37697517,69.98491704,14.09774436,50.09398496,36.10451306,69.48148148,8.602150538,42.29116945,44.17628541,53.33333333,53.1660693,0.1306529424,0.08681544197,53.72881356,33.03437967,75.25035765,10.5815062,50.42897998,34.35897436,68.05054152,9.491525424,36.18171985,42.64625478,54.38596491,48.30614806,0.09652205844,0.08672996555,69.7482,68.1184,113.152,118.738,105.036,98.6329,66.2844,65.3105,114.669,112.281,104.53,107.138,33.425002,-88.879658,34.225223,-77.875527
